,frequency_orders,gross_spend,avg_order_value,avg_basket_units,avg_distinct_products_per_order,recency_days,customer_tenure_days,unique_product_count,net_spend,historical_customer_value,mean_interpurchase_gap_days,variance_interpurchase_gap_days,purchase_frequency_trend,seasonal_purchase_concentration,return_rate,markdown_affinity_proxy,mean_product_popularity,median_product_popularity,max_product_popularity,rare_product_share,category_affinity_unknown,category_affinity_00,category_affinity_01,category_affinity_02,category_affinity_03,category_affinity_04,category_affinity_05,category_affinity_06,category_affinity_07,category_affinity_08,category_affinity_09,category_affinity_10,category_affinity_11,category_affinity_12,category_affinity_13,category_affinity_14,category_affinity_15,category_affinity_16,category_affinity_17,category_affinity_18,category_affinity_19,category_affinity_20,category_affinity_21,category_affinity_22,category_affinity_23,category_affinity_24,category_affinity_25,category_affinity_26,category_affinity_27,category_affinity_28,category_affinity_29,engagement_score
category_affinity_05,-0.026352612567039125,-0.02773985414840725,-0.0567876549102471,-0.021372334227445385,-0.10409907169069674,0.020539107950989125,-0.0357435794349446,-0.0693650112703865,-0.026928238369716428,-0.026928238369716428,-0.005382929586422804,-0.014912360495345238,-0.007876262568303554,0.0380825817603848,-0.0064552173431146245,0.05594116704339315,-0.026675780754808063,-0.03694099526902568,-0.07765669217299076,0.006157358868398181,0.014791272681892967,-0.11065899038820265,-0.023519132912560338,-0.04847137546634556,-0.09525106129310884,-0.05121624640116765,1.0,-0.01663655788855547,-0.06831393893865276,-0.0022688715195277685,-0.047649883901352,-0.12247165156527533,-0.07232461337988515,-0.025966656024928297,-0.05259466198074474,-0.07676939738526918,-0.08929268341927102,0.03962779733870191,0.06857784376652958,-0.027381021793274615,-0.07154912323125107,0.08096543671661488,-0.04886999683668258,-0.019831667143315614,-0.019968862815529967,-0.033055425915750114,-0.023844264833455447,-0.08970350290857054,-0.01877788498395313,-0.04672967428329939,-0.05508526450514176,-0.05747164635969982
category_affinity_06,-0.02379500700458482,-0.03347300642704688,-0.04018036632309315,-0.02500044420587072,0.03874888391688797,0.022239578590345678,0.003380304316022792,0.013618147436103567,-0.03175598228721537,-0.03175598228721537,-0.005376427422196641,-0.0054541744474032915,0.012254106790737483,-0.006116089108977254,-0.014509596089912374,-0.07755228936708897,0.06003334758964523,7.286511379265907e-05,0.17042804439738224,-0.001497285408493806,-0.004694368549801769,-0.14048496318892614,-0.03308813962713118,-0.09454147503056443,-0.13959255360999748,-0.007913970279970338,-0.01663655788855547,1.0,-0.08138418383200444,-0.06829037704264035,-0.05287571170605751,-0.1399988310837529,-0.11219435376517219,0.06822414890647305,0.0815620401784114,-0.08820431771166377,-0.10947107354430181,0.002759672982599816,-0.013394711616482285,0.010839461202023174,-0.08014708167198241,0.09080725745050656,0.005222513227891414,-0.030085916200361384,0.03596078491943529,-0.033714953774066275,-0.04964490602221566,-0.057829519053364156,0.030574751733633835,-0.041084602319163346,0.03151679834955045,-0.01290648944027597
category_affinity_07,0.0067070688838261686,0.00403499974848447,0.022166663756486262,0.07093982231727892,0.035622417948237055,0.0016804997055308562,-0.001850317368140161,0.02071889431951962,0.004109370418389773,0.004109370418389773,-0.002094302696112391,0.007228906662466316,-0.012133811652853613,-0.006427902542271865,-0.007231220284257989,-0.021178686554131403,-0.12055952987253023,-0.108370745272504,-0.05097366505576905,-0.01424925185000683,-0.011018043391961191,-0.042590252060789986,-0.02864070053439291,0.0011905418621214366,0.02122881750866671,-0.003974318097793066,-0.06831393893865276,-0.08138418383200444,1.0,0.009713343048750727,-0.044682996346154406,0.04131418678184204,-0.031020016617360237,-0.041561540338271585,-0.03553619274299845,-0.04941796714682442,-0.039760662234280285,0.00022676817464150148,-0.03725387796810372,-0.03756157977854158,0.21459562898706905,-0.09093090353144655,0.01018339525001177,-0.00920478688374901,-0.030933857483723032,0.01356363998144191,-0.027357665198156543,0.02275942336360089,-0.0525234418969063,0.0009007012864964421,-0.01522991401408192,0.005505024717631555
category_affinity_08,0.05290735180165753,0.04534104092667164,-0.0015982216921871125,-0.009685650450172804,-0.037476281093700645,-0.05489405790541757,-0.026815209965141494,0.005030166492500987,0.0457998731065255,0.0457998731065255,0.005674656577804214,-0.0016999781751670644,-0.014945605344721936,-0.028038019531599102,0.025275873703743137,0.05077541149808921,0.09901472982040195,0.057863162192867634,0.07150716712687345,0.006291758013889832,-0.0071133997351151374,-0.11047372547928398,-0.012278486980400615,-0.05146872153353943,-0.07493682413129615,0.07100374603320696,-0.0022688715195277685,-0.06829037704264035,0.009713343048750727,1.0,-0.012074015982048658,-0.03486531734632844,-0.05790465509220797,-0.054072848623831556,-0.06427262090535543,-0.0189876502392275,-0.06724650411782408,0.0496223820504907,-0.026050555685016494,-0.0028573856022860653,0.04843096607948673,-0.0769242413738309,-0.05037923601471201,0.014224063561686139,-0.022985286151716557,-0.04673534528754972,-0.04501176588534933,-0.016979674437725054,-0.01935166633004939,-0.000525864479071999,-0.061120276433451325,0.052092942131007895
category_affinity_09,-0.013295755029007613,0.0005261498900187544,0.03279513442077308,0.010348462301146189,-0.03214548782637328,0.07329328767442375,0.024431464817348272,-0.03159384351305376,-0.002413230520388955,-0.002413230520388955,-0.014709520305261447,-0.0327898596614612,0.01199875229225363,0.024460026970396856,-0.011167048343056351,-0.0023720630847001056,0.014376382795725628,-0.013923280434672967,0.001607400262173783,-0.0167215461237627,-0.01084467478131084,-0.08097716112657335,-0.026811754574557336,-0.06534026730886927,-0.04412127991056828,0.07694048675930033,-0.047649883901352,-0.05287571170605751,-0.044682996346154406,-0.012074015982048658,1.0,-0.061305718728456436,0.07114201068200328,-0.038214804606616706,-0.06377848596773443,0.026623909342797805,0.026476905895136137,-0.034229292070910716,-0.0380957252926152,-0.054524828351431104,0.0022429259167318478,-0.06651148647392055,-0.08014861890423723,-0.008307991890124674,-0.025611261543143637,-0.04636074173393664,-0.03637792933490992,-0.018394612978267843,-0.04657478862030439,-0.04749300847201145,-0.06538231608108434,-0.06066526315262666
category_affinity_10,0.03402791727063964,0.01656186915092778,-0.001254357208796841,-0.01977648704348038,-0.017583879162960274,0.04055043304269282,0.09561121312780056,0.018966453056400503,0.01940308556109505,0.01940308556109505,-0.004342212227648195,0.024133021167056113,0.023190493867434023,-0.019730673509940632,-0.02493670254751313,0.009725350190408127,0.10138875375729968,0.16691484108612653,-0.014493406821454674,-0.04822321601625242,-0.03303204812366465,-0.07155804975083949,-0.06927923340975106,-0.0410696730938429,-0.10106338873845193,-0.042680208678729854,-0.12247165156527533,-0.1399988310837529,0.04131418678184204,-0.03486531734632844,-0.061305718728456436,1.0,-0.03565836186486086,-0.07328356784783692,-0.1163310327923518,-0.08059017859662654,-0.08033338212436075,-0.036041536608245855,-0.07446939822713035,-0.09891587208140044,-0.009266322120020334,-0.12438070167446837,-0.10001290439697685,-0.047775634104968455,-0.06886742694970954,-0.00473854778415031,-0.057551149802824164,-0.024384067815950535,-0.0850914203051589,-0.06178877214715734,-0.04235904968932748,0.010948146684265947
category_affinity_11,-0.01770670959905433,-0.002431976080496944,0.01042105050807234,0.012461728569012752,0.05001601495891834,-0.05191871167100062,-0.08464841103875792,-0.01267576334868739,-0.0005499387162953708,-0.0005499387162953708,0.02428976264242324,-0.029842435660173243,-0.021363541196371214,0.0002351268598060203,-0.018917338823369507,0.010083230934112808,0.0023406307614423677,0.02304816172364436,-0.04916572385667409,-0.02218865982841672,0.02173167430704069,-0.01612291170615802,-0.032474169093055213,0.061703042968391214,0.05980931513959773,-0.03871889116175315,-0.07232461337988515,-0.11219435376517219,-0.031020016617360237,-0.05790465509220797,0.07114201068200328,-0.03565836186486086,1.0,0.03737382705030719,-0.004447400740228117,0.10197635310139062,0.011394822020717538,-0.07819504595334799,-0.0601541410289079,-0.07228851360951477,-0.028322550611662008,-0.10167521221312248,0.03796827615346969,-0.045157468643546805,-0.08177439131112622,-0.01319385056972209,-0.05615747741806552,0.017644442161997616,-0.08751787779695595,-0.010203715517563355,0.031704209464627424,0.0198306300248047
category_affinity_12,-0.023692125455117796,-0.020778058593599734,-0.01266616733933131,-0.010243403442621342,0.03621043774669779,0.024509737729246986,-0.023890104250323035,0.0017197722343691648,-0.019976705921603014,-0.019976705921603014,-0.0070429475288564854,-0.0057822524208795386,0.0174369671994952,0.036028755208726636,0.009039303562924888,-0.006919901283189088,-0.110319030617104,-0.10481922830137386,-0.0382034086894907,-0.014443791225484098,0.004120508286440247,-0.0849405155736503,-0.024973141014831616,-0.03433368671016236,-0.07222849857114902,-0.06538428004058469,-0.025966656024928297,0.06822414890647305,-0.041561540338271585,-0.054072848623831556,-0.038214804606616706,-0.07328356784783692,0.03737382705030719,1.0,0.09362734146236763,0.020393680844573263,-0.04242936494599825,-0.0198480527113577,-0.028070896433301414,-0.050403079699114735,-0.07365636296907319,-0.0401326812770029,-0.037149096625412444,-0.035217540824945576,-0.06172387698733416,-0.03083876506319683,-0.04451306535928691,-0.010291974655052166,-0.052534696502386076,-0.0376705480866065,0.08661276204825691,-0.03707063318924929
category_affinity_13,-0.029623493262953323,-0.0236125107165858,-0.022141434309451678,-0.010333439065525491,0.02066119297908533,0.030666366211119536,0.007873619746260276,-0.003864303758824613,-0.02231361269317686,-0.02231361269317686,0.02903638559738358,-0.01634005790241668,0.014000280221067305,0.028728053255121448,-0.04014949959073392,-0.03603387081869491,-0.11978971229243454,-0.1192414566602117,-0.03188143493724789,-0.017883705651340672,-0.010933239022367248,-0.06015113591672748,-0.009472955004013902,-0.03404915143226052,-0.04566805485387063,-0.05691917044863166,-0.05259466198074474,0.0815620401784114,-0.03553619274299845,-0.06427262090535543,-0.06377848596773443,-0.1163310327923518,-0.004447400740228117,0.09362734146236763,1.0,-0.02204695658421905,-0.0083996472888351,-0.035501262770771494,-0.02755685650966644,-0.025936979120906697,-0.02631726490134699,-0.0421173896515095,0.010651068740957243,-0.017928656427641,-0.05224520910381834,0.031846805394794654,-0.05251872471455509,-0.04888622590803919,-0.026455036319017803,-0.03740596347916523,0.012263860288077797,-0.03508752115582836
category_affinity_14,-2.605305401928375e-05,0.0007662023794489733,0.027594098785773957,0.002602181667551441,0.04760049443941894,-0.06236355788790772,-0.07253536357339839,0.0242316873459441,0.0020189689201879856,0.0020189689201879856,0.007600060426503633,-0.015959968800661015,-0.01814373241309291,-0.013656253558016704,0.037980076813892455,-0.018140747985047962,-0.11429759800160205,-0.10076028899903892,-0.0546155665083914,0.014366658660251101,0.05540096746259376,-0.06809504200223844,-0.03232455571039526,0.018904355067769316,0.04168741063622162,-0.024330972167229948,-0.07676939738526918,-0.08820431771166377,-0.04941796714682442,-0.0189876502392275,0.026623909342797805,-0.08059017859662654,0.10197635310139062,0.020393680844573263,-0.02204695658421905,1.0,0.016798355461041848,-0.034433667587916085,-0.006465176357370968,-0.049882682720938064,-0.0387390215058455,-0.10576762808263351,-0.04379197788676044,-0.044319974710532006,-0.030780879005805614,-0.010414702039760054,-0.060005932023115834,0.012507046309407807,-0.06712245092211196,0.0016863993317581512,0.011064919545342373,0.046226502284294764
category_affinity_15,-0.005317432274479587,0.002859729658629241,-0.0013232780080345966,0.006316217241619587,0.03780589916018399,0.03209053470590562,-0.0008777668778054289,0.004273472060421515,0.004291817266475427,0.004291817266475427,-0.010042378740086014,-0.008343274494017486,-0.026520502200177917,0.03147871031831899,0.009414560998554086,-0.03707890325157451,-0.025104647821669695,0.005199607843998745,-0.04781800934014114,0.025973428386596022,-0.04077273452298321,-0.04053464247052318,-0.04349253776180083,0.06636579453503795,-0.0043376916204834835,-0.003787135817699671,-0.08929268341927102,-0.10947107354430181,-0.039760662234280285,-0.06724650411782408,0.026476905895136137,-0.08033338212436075,0.011394822020717538,-0.04242936494599825,-0.0083996472888351,0.016798355461041848,1.0,-0.05022744037009257,-0.06568218472446874,-0.04279020102948187,-0.013000849840794335,-0.11235173548360357,-0.035533966817044495,-0.025317577618489098,-0.05661848406671925,-0.004005577645560684,-0.0430007376585316,-0.0039012227928134115,-0.08016335910473578,-0.024616212170252113,0.0008212363551786473,-0.021017506542094336
category_affinity_16,-0.01092313454973031,-0.0011259313972397588,0.015304536039547467,0.002382865228383223,0.0658268483902632,0.03317814119593731,-0.011111336756093708,0.017602739939990654,-8.243238256912418e-05,-8.243238256912418e-05,-0.03848988135462756,0.009709642892779402,-0.009328995168941314,0.037142644913972754,-0.012794832525527839,-0.03512393023903574,-0.07351448842542221,-0.09037405420723507,0.020528188902820925,0.10143030330955737,-0.015166821298486968,-0.04522769916425187,0.005610735552907531,-0.04705394353457568,-0.03942091499534045,-0.008602955836657308,0.03962779733870191,0.002759672982599816,0.00022676817464150148,0.0496223820504907,-0.034229292070910716,-0.036041536608245855,-0.07819504595334799,-0.0198480527113577,-0.035501262770771494,-0.034433667587916085,-0.05022744037009257,1.0,0.04400968824673459,0.01749976281047059,-0.013965817065366959,0.013254370353544459,-0.027696275296005716,0.018402813655594718,-0.010652589517632448,0.01845140463554763,0.009407338473607169,0.020210044047060102,-0.00858552632142279,-0.019854738541821813,-0.0016727474165940202,-0.027689185029872287
category_affinity_17,-0.03935141163591919,-0.02809578736639682,-0.03794651205346823,-0.01275867542563699,-0.008693904006687021,0.1047802189014497,0.02423582031434453,-0.03293758367275725,-0.027246906595271715,-0.027246906595271715,-0.030339257380238748,0.013783272492898008,-0.005634641473389286,0.07049994257327055,0.0006757601385951318,-0.018965137772602773,-0.15284523955193635,-0.17335071381721567,-0.03310616580079393,0.059973439589482265,-0.029537707803070752,-0.08368043915272023,0.0036513717302753047,-0.01846060918597061,-0.02977645488066922,-0.045507640388715735,0.06857784376652958,-0.013394711616482285,-0.03725387796810372,-0.026050555685016494,-0.0380957252926152,-0.07446939822713035,-0.0601541410289079,-0.028070896433301414,-0.02755685650966644,-0.006465176357370968,-0.06568218472446874,0.04400968824673459,1.0,-0.02406391495107171,-0.05193116177489024,0.0022155489864440223,-0.03185682115585496,0.009001346990082287,-0.0003463767542639989,-0.010551764759147847,-0.009866423204924578,-0.05037287343786431,-0.044037057471621385,-0.04620462009564277,-0.029729027935265544,-0.10503701050319326
category_affinity_18,-0.014968807663458967,-0.017201769986895637,-0.03441071150208995,-0.02468544851413959,0.003906304451131554,-0.02418321677738038,-0.061632555730675345,0.0008385681225812631,-0.01563247331868287,-0.01563247331868287,0.004112696668846232,-0.003531193169309206,-0.006542309841211481,0.024893400333433516,0.004550370052606042,-0.03160262499629667,-0.09341090587327767,-0.10081118556694167,0.00269214902571331,0.005609185288076339,-0.013502040671586649,-0.11716555885120541,0.006491067949489047,-0.05506893079969931,-0.08199821130299786,-0.021520005652649728,-0.027381021793274615,0.010839461202023174,-0.03756157977854158,-0.0028573856022860653,-0.054524828351431104,-0.09891587208140044,-0.07228851360951477,-0.050403079699114735,-0.025936979120906697,-0.049882682720938064,-0.04279020102948187,0.01749976281047059,-0.02406391495107171,1.0,-0.0470614442972401,-0.003311737983455051,-0.022242138444359596,-0.028272121551205818,-0.0008377051131794222,0.07293925893916701,-0.02739661551251133,-0.029313110121973983,0.02119902616081045,0.06576257486492698,-0.02490341399906455,-0.014888199708252836
category_affinity_19,0.013642693340232133,0.006442968171290052,-0.010475015278006938,-0.01389419867751546,0.016090517599400223,0.011190298273816695,0.009914558285417534,0.0018536195211685356,0.007348711244506076,0.007348711244506076,0.0030046859257993087,0.0034700119333689445,-0.010219269774172653,-0.0017744183812052302,0.02395653714396612,0.004026006522607011,-0.10796607938956584,-0.0978789229666388,-0.04610787235726961,0.010006097750681321,-0.013447226090415073,-0.02122022368486966,0.006268746720647871,-0.03822011324106043,-0.001557754877385535,0.008312225585428672,-0.07154912323125107,-0.08014708167198241,0.21459562898706905,0.04843096607948673,0.0022429259167318478,-0.009266322120020334,-0.028322550611662008,-0.07365636296907319,-0.02631726490134699,-0.0387390215058455,-0.013000849840794335,-0.013965817065366959,-0.05193116177489024,-0.0470614442972401,1.0,-0.0907800516426288,-0.035795854073275256,0.005801679586366976,-0.02102225332367821,0.010688531368345279,-0.0320850249310406,-0.023947390878671433,-0.07644656020369477,0.029464012443842235,-0.03551523249596966,0.002078903883250973
category_affinity_20,0.005237103328019037,-0.008140646871250011,-0.028362193313689988,-0.009195437673719857,-0.09587461144938922,0.043504441719259865,0.07706857578767204,-0.04560489847750449,-0.008104050481756804,-0.008104050481756804,0.014441958977702304,0.016153379212685202,0.025675820517302408,-0.013935412066775454,0.009839335594555947,0.09808297163259419,0.1966488900697354,0.051219172441265844,0.20593737082586486,-0.009129800205497668,-0.0049071632775225995,-0.12557898603982207,-0.004723918513611038,-0.06030390442690536,-0.1162281248424283,-0.08327490192341025,0.08096543671661488,0.09080725745050656,-0.09093090353144655,-0.0769242413738309,-0.06651148647392055,-0.12438070167446837,-0.10167521221312248,-0.0401326812770029,-0.0421173896515095,-0.10576762808263351,-0.11235173548360357,0.013254370353544459,0.0022155489864440223,-0.003311737983455051,-0.0907800516426288,1.0,-0.06624426418645832,-0.01609449003930395,-0.017493215585693236,-0.05185053898232533,-0.06469005639948777,-0.08254166701825379,0.003319559413447393,-0.052401105541766614,-0.01977383875903894,-0.02483951965776157
category_affinity_21,-0.033738399493092,-0.026064412593450225,-0.013674307754848892,0.0074335001627553856,0.03145190411231267,-0.033076877503612316,-0.06306871073139714,-0.01140958800495071,-0.024267426359346488,-0.024267426359346488,0.04330050474572771,0.016931656252702064,-0.013601487333840867,0.0017220114310641627,0.007817478634301489,-0.00670546022619228,-0.06982964963032677,-0.08740898951615796,-0.03363225106112765,-0.002723365118936497,-0.022536455979383228,-0.09650209771929066,0.008760950650029483,0.013152997109751641,0.015605847244977412,-0.028183763586027488,-0.04886999683668258,0.005222513227891414,0.01018339525001177,-0.05037923601471201,-0.08014861890423723,-0.10001290439697685,0.03796827615346969,-0.037149096625412444,0.010651068740957243,-0.04379197788676044,-0.035533966817044495,-0.027696275296005716,-0.03185682115585496,-0.022242138444359596,-0.035795854073275256,-0.06624426418645832,1.0,-0.021775548179467738,-0.04223313690297201,0.006701679912000077,-0.027509111268425493,-0.00650959179057953,-0.03770047015160864,-0.02673972487984036,0.0028486577404747094,-0.004449526802279354
category_affinity_22,-0.0019453606255918513,-0.0007712346505944654,-0.017979493242134187,-0.005551346947131284,-0.013512125519100708,0.016674029145841825,0.02894427278764802,-0.013295384215745845,-0.0008365814414914438,-0.0008365814414914438,0.03918776910377328,0.042948240458517806,0.001929683041169995,0.0008568213732597188,0.030695826009980498,0.024660304395646673,-0.09416280972430374,-0.09767784901350875,-0.023420957921987735,0.07170147199206738,-0.02052143452866658,-0.04253265737096511,0.006236217779910993,-0.023719545960654224,-0.033223847729509856,-0.015317482106181123,-0.019831667143315614,-0.030085916200361384,-0.00920478688374901,0.014224063561686139,-0.008307991890124674,-0.047775634104968455,-0.045157468643546805,-0.035217540824945576,-0.017928656427641,-0.044319974710532006,-0.025317577618489098,0.018402813655594718,0.009001346990082287,-0.028272121551205818,0.005801679586366976,-0.01609449003930395,-0.021775548179467738,1.0,-0.015340157037568124,-0.006186913116918119,-0.01466008979447401,0.006686539379473215,-0.01670054613171784,0.03405689733330846,0.0006164479009231201,-0.01973003605528731
category_affinity_23,0.009038385432247956,0.0013096249784787068,-0.025183226543460134,-0.015131206306261804,-0.03170315821710895,-0.02387778481466291,-0.009571662644339883,-0.008429921075230756,0.002394390880152059,0.002394390880152059,-0.01649134224892962,-0.013464749854998796,-0.027942259631170974,-0.009658384626984652,-0.008687301068282862,-0.00805126991568285,-0.013140802360552008,-0.01272404264148631,-0.0016911494330813111,-0.0071905026426170165,-0.025305448587521512,-0.08417415133586861,-0.026759511603917752,-0.05093232933642889,-0.05658035212725196,-0.007906380920968233,-0.019968862815529967,0.03596078491943529,-0.030933857483723032,-0.022985286151716557,-0.025611261543143637,-0.06886742694970954,-0.08177439131112622,-0.06172387698733416,-0.05224520910381834,-0.030780879005805614,-0.05661848406671925,-0.010652589517632448,-0.0003463767542639989,-0.0008377051131794222,-0.02102225332367821,-0.017493215585693236,-0.04223313690297201,-0.015340157037568124,1.0,-0.02433713484423424,-0.042076931944304556,-0.0393895299909528,0.006189156035411741,-0.0031733821397049427,-0.019148528851543237,0.006315251215743649
category_affinity_24,0.006990966877437245,-0.00046838633397730024,-0.01320124832979099,-0.014277226256450405,0.02199253982627809,0.03500891316666656,0.03239861410365182,0.012027046261542867,0.0008168461752069099,0.0008168461752069099,-0.010168549731835886,0.010638570385866252,0.025704654807981477,-0.0038397075613303463,0.015538745054876917,-0.05330007361879331,-0.06615114824804628,-0.06209244393732942,-0.007936001212076117,-0.0031510485648228773,-0.02923647497283403,-0.03982995884064879,0.009172833903215733,-0.024610832734877793,-0.0396417838581806,0.005304406130497804,-0.033055425915750114,-0.033714953774066275,0.01356363998144191,-0.04673534528754972,-0.04636074173393664,-0.00473854778415031,-0.01319385056972209,-0.03083876506319683,0.031846805394794654,-0.010414702039760054,-0.004005577645560684,0.01845140463554763,-0.010551764759147847,0.07293925893916701,0.010688531368345279,-0.05185053898232533,0.006701679912000077,-0.006186913116918119,-0.02433713484423424,1.0,-0.01591700569339008,0.014832788699135372,-0.03480866060970931,-0.016919445080707373,-0.03227388980348374,-0.012763690387458707
category_affinity_25,-0.035396165551068504,0.0016143775446655253,0.13097010996724281,0.05502270707923119,-0.033648690713963515,0.07416736584235646,0.014283596124906199,-0.03892190308370939,-0.020962055695474806,-0.020962055695474806,0.0016720635518774952,-0.007088580063729579,0.010313802902274263,0.049123326737246606,0.026844439074707956,-0.007309703950433792,-0.1385936639951765,-0.11913330316904172,-0.0929339938462394,0.1461223010227078,-0.032066902747709194,-0.07428919344697948,-0.029553621148340762,-0.016902643324711367,-0.055463793297631375,-0.036176087267564716,-0.023844264833455447,-0.04964490602221566,-0.027357665198156543,-0.04501176588534933,-0.03637792933490992,-0.057551149802824164,-0.05615747741806552,-0.04451306535928691,-0.05251872471455509,-0.060005932023115834,-0.0430007376585316,0.009407338473607169,-0.009866423204924578,-0.02739661551251133,-0.0320850249310406,-0.06469005639948777,-0.027509111268425493,-0.01466008979447401,-0.042076931944304556,-0.01591700569339008,1.0,-0.041082874251480155,-0.03269333842009141,-0.02692174963462699,-0.041739531546301736,-0.07759221314479045
category_affinity_26,-0.00701224404512877,-0.0025670799337503816,-0.011722368203300014,-0.007632257795795818,0.07185326178876181,-0.034920222436432675,-0.046697085087923265,0.03147634319787826,-0.0013586867867141957,-0.0013586867867141957,-0.02230349499145375,0.030929050054234127,0.0012283336716243198,0.01607233630554097,0.01664012598243976,-0.027418845715501558,-0.08233886868444022,-0.05819831284262543,-0.005257294622969552,-0.01589766287532846,-0.0129286313367884,-0.05859216300609527,-0.035907853741941116,-0.02996256926099575,-0.03797184585087474,0.01799606852453492,-0.08970350290857054,-0.057829519053364156,0.02275942336360089,-0.016979674437725054,-0.018394612978267843,-0.024384067815950535,0.017644442161997616,-0.010291974655052166,-0.04888622590803919,0.012507046309407807,-0.0039012227928134115,0.020210044047060102,-0.05037287343786431,-0.029313110121973983,-0.023947390878671433,-0.08254166701825379,-0.00650959179057953,0.006686539379473215,-0.0393895299909528,0.014832788699135372,-0.041082874251480155,1.0,-0.0508165527761598,-0.03717491670291382,0.049428967070907846,0.010526740662448972
category_affinity_27,0.029601769082290483,0.01757705124656474,0.01365288277449987,-0.009086122232150693,0.0396794123471772,-0.060561660497720944,0.034426704093904185,0.045613829467234676,0.017758798974829293,0.017758798974829293,0.032975795445668483,-0.008131333061268828,0.03133980887934009,-0.06498728771308791,-0.02448138469984095,0.0003123180546371036,0.06838545245633104,0.059601683558680923,0.10039212745330012,-0.018902827737229212,-0.020753564207804543,-0.10457135926634092,-0.029051999093538027,-0.02630855546154789,-0.11736310341610896,0.03552360193089969,-0.01877788498395313,0.030574751733633835,-0.0525234418969063,-0.01935166633004939,-0.04657478862030439,-0.0850914203051589,-0.08751787779695595,-0.052534696502386076,-0.026455036319017803,-0.06712245092211196,-0.08016335910473578,-0.00858552632142279,-0.044037057471621385,0.02119902616081045,-0.07644656020369477,0.003319559413447393,-0.03770047015160864,-0.01670054613171784,0.006189156035411741,-0.03480866060970931,-0.03269333842009141,-0.0508165527761598,1.0,0.0013610944269145365,-0.007119679922851293,0.07671957126500564
category_affinity_28,0.017192383596597156,0.0013963392554227937,0.0012514628469042024,-0.001582593612706169,0.015571341809442052,-0.07501153319541694,-0.08250304291816207,0.024278760976789427,0.002490787384373701,0.002490787384373701,-0.02724777790350984,-0.0166306956463394,-0.014700874857976163,-0.0013647432530266032,-0.017138488910634832,-0.0004896210608538602,-0.08974076357740905,-0.08294385789987094,-0.021144385394839524,-0.008065485920213947,0.023290655749770194,-0.06307665546108313,-0.015847734124868278,-0.02176054341422859,-0.025246101200862806,0.005104294165436534,-0.04672967428329939,-0.041084602319163346,0.0009007012864964421,-0.000525864479071999,-0.04749300847201145,-0.06178877214715734,-0.010203715517563355,-0.0376705480866065,-0.03740596347916523,0.0016863993317581512,-0.024616212170252113,-0.019854738541821813,-0.04620462009564277,0.06576257486492698,0.029464012443842235,-0.052401105541766614,-0.02673972487984036,0.03405689733330846,-0.0031733821397049427,-0.016919445080707373,-0.02692174963462699,-0.03717491670291382,0.0013610944269145365,1.0,0.015523818285486171,0.05298608119673225
category_affinity_29,-0.0016847345872636871,0.019916109794101362,0.0055375222982113675,-0.0029354711415727577,0.13015285988978162,-0.05013605466968652,-0.02897403814083577,0.06901288392535286,0.020100300065149047,0.020100300065149047,0.02321708346927003,-0.00011452672140204057,-0.008943586713218332,-0.04753299220042072,0.07096898849112412,-0.05104549996004197,-0.05758110150777002,-0.05747030812882484,0.04219019230368844,-0.024655656562636904,-0.00222584942274552,-0.04229353740161703,-0.024669227487004158,0.0033779109531704484,-0.02235384267499325,-0.01691650158042531,-0.05508526450514176,0.03151679834955045,-0.01522991401408192,-0.061120276433451325,-0.06538231608108434,-0.04235904968932748,0.031704209464627424,0.08661276204825691,0.012263860288077797,0.011064919545342373,0.0008212363551786473,-0.0016727474165940202,-0.029729027935265544,-0.02490341399906455,-0.03551523249596966,-0.01977383875903894,0.0028486577404747094,0.0006164479009231201,-0.019148528851543237,-0.03227388980348374,-0.041739531546301736,0.049428967070907846,-0.007119679922851293,0.015523818285486171,1.0,0.03727388539592057
engagement_score,0.5054436056986289,0.26964538781334424,0.11288490664212245,0.022898945528336892,0.0866075891307171,-0.8570538431144078,0.25120088358111237,0.547928480221289,0.2715450324023533,0.2715450324023533,0.18528332507546907,0.19975022487958577,0.026651202175413707,-0.8086482517324854,-0.04744709973850617,0.23066555435318647,0.10311792945503949,0.06308659494396748,0.40563045668592146,0.005975713232208335,0.2167885306976464,0.07174358439635424,-0.024617927830220432,-0.01674557565896098,-0.0033008620774208075,0.03218430119010005,-0.05747164635969982,-0.01290648944027597,0.005505024717631555,0.052092942131007895,-0.06066526315262666,0.010948146684265947,0.0198306300248047,-0.03707063318924929,-0.03508752115582836,0.046226502284294764,-0.021017506542094336,-0.027689185029872287,-0.10503701050319326,-0.014888199708252836,0.002078903883250973,-0.02483951965776157,-0.004449526802279354,-0.01973003605528731,0.006315251215743649,-0.012763690387458707,-0.07759221314479045,0.010526740662448972,0.07671957126500564,0.05298608119673225,0.03727388539592057,1.0
